M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain
15,201088,2880,bf16,N,T,203,-606623144,1.25309,1.26934,1.0130
16,201088,2880,bf16,N,T,203,-606603165,1.25574,1.26915,1.0107
256,201088,2880,bf16,N,T,201,-606623188,2.36400,2.54288,1.0757
