M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
1718,9655,637,fp16,T,T,53,-606629618,0.31036,1.38866,4.4743,4,8,260.5,0,1.0175
20827,412,473,fp16,T,T,53,-606629615,0.14915,0.58675,3.9339,4,17,364.8,0,0.9993
247,505,392,fp16,T,T,53,-606629622,0.01067,0.04190,3.9257,4,180,102.0,0,1.0143
20273,18225,573,fp16,T,T,53,-606629618,5.78525,5.98449,1.0344,4,5,263.1,0,1.0040
25072,497,1666,fp16,T,T,53,-606629607,0.44604,0.45582,1.0219,4,22,302.7,0,1.0017
1200,3636,802,fp16,T,T,88,-606629615,0.09701,0.42515,4.3826,4,24,259.9,0,1.0042
211,4095,31880,fp16,T,T,53,-606629606,1.10078,6.26923,5.6953,4,5,252.6,0,1.0047
149,2143,1278,fp16,T,T,53,-606629622,0.03025,0.17311,5.7232,4,57,235.9,0,1.0019
2877,617,28628,fp16,T,T,53,-606629619,1.59461,10.64727,6.6770,4,5,129.9,0,1.0006
297,15254,163,fp16,T,T,53,-606629620,0.07600,0.12744,1.6768,4,76,305.1,0,1.0078
15651,21071,484,fp16,T,T,53,-606629618,4.40841,5.24253,1.1892,4,5,307.3,0,1.0041
22162,1013,908,fp16,T,T,53,-606629607,0.46337,0.46911,1.0124,4,21,284.6,0,1.0036
5947,536,384,fp16,T,T,88,-606629615,0.04329,0.16932,3.9114,4,58,409.6,0,1.0042
891,21353,1062,fp16,T,T,53,-606629618,0.46622,0.47745,1.0241,4,21,264.6,0,1.0079
189,237,6358,fp16,T,T,53,-606629622,0.11756,0.65102,5.5376,4,17,47.6,0,1.0120
505,7784,7175,fp16,T,T,53,-606629615,0.71751,4.06095,5.6598,4,5,187.7,0,1.0063
708,2015,2483,fp16,T,T,53,-606629606,0.11263,0.63970,5.6796,4,16,170.7,0,1.0017
230,8592,18796,fp16,T,T,88,-606629614,1.02260,5.43203,5.3120,4,5,332.0,0,1.0032
1007,17444,1233,fp16,T,T,53,-606629607,0.52193,2.77408,5.3151,4,5,221.8,0,1.0019
1669,27550,633,fp16,T,T,53,-606629618,0.81323,0.89995,1.1066,4,11,271.7,0,0.9999
30986,548,5074,fp16,T,T,88,-606629607,1.76693,1.76832,1.0008,4,6,219.5,0,1.0017
143,485,1595,fp16,T,T,53,-606629622,0.03192,0.20432,6.4020,4,47,71.5,0,1.0016
915,270,351,fp16,T,T,53,-606629613,0.01093,0.04801,4.3932,4,183,166.5,0,1.0039
2454,207,745,fp16,T,T,53,-606629622,0.02546,0.10631,4.1758,4,91,235.5,0,1.0008
24670,697,14129,fp16,T,T,53,-606629611,8.00976,7.90762,0.9872,4,5,98.1,0,1.0032
728,6361,248,fp16,T,T,53,-606629607,0.08497,0.18049,2.1241,4,54,259.4,0,1.0074
1020,18926,26025,fp16,T,T,53,-606629615,17.11702,63.96957,3.7372,4,5,65.2,0,1.0164
1193,16653,484,fp16,T,T,53,-606629618,0.31804,1.27496,4.0087,4,8,304.2,0,1.0191
8826,18061,764,fp16,T,T,53,-606629618,2.71719,2.82173,1.0385,4,5,249.8,0,1.0001
16426,150,372,fp16,T,T,88,-606629607,0.05385,0.20429,3.7935,4,49,412.0,0,1.0016
7002,3543,228,fp16,T,T,53,-606629609,0.34462,0.80181,2.3266,4,13,301.9,0,1.0009
716,1512,2933,fp16,T,T,53,-606629606,0.12275,0.59186,4.8217,4,17,141.8,0,1.0005
318,444,526,fp16,T,T,88,-606629613,0.01234,0.02711,2.1975,4,315,110.8,0,1.0025
443,1636,24285,fp16,T,T,53,-606629622,0.71201,3.56587,5.0082,4,5,145.9,0,1.0025
257,835,12264,fp16,T,T,53,-606629613,0.21161,1.24512,5.8840,4,9,130.6,0,1.0025
678,3464,1367,fp16,T,T,53,-606629620,0.09939,0.49962,5.0267,4,20,208.5,0,1.0021
4518,168,1100,fp16,T,T,88,-606629614,0.04388,0.12932,2.9471,4,76,304.1,0,1.0026
163,312,1600,fp16,T,T,88,-606629613,0.02847,0.06054,2.1269,4,149,60.5,0,1.0015
4594,1919,175,fp16,T,T,53,-606629608,0.14090,0.22524,1.5985,4,44,266.4,0,1.0077
6430,13016,398,fp16,T,T,88,-606629615,0.91661,0.97088,1.0592,4,11,382.1,0,1.0013
14193,472,5665,fp16,T,T,53,-606629620,0.90136,5.48720,6.0877,4,5,214.1,0,1.0069
278,3274,1349,fp16,T,T,53,-606629606,0.05806,0.28005,4.8233,4,36,227.8,0,1.0011
5765,243,4643,fp16,T,T,53,-606629614,0.18870,1.18631,6.2869,4,9,325.4,0,1.0098
644,9177,1250,fp16,T,T,53,-606629618,0.21442,1.12704,5.2562,4,9,224.8,0,1.0146
173,2626,536,fp16,T,T,88,-606629612,0.01900,0.07013,3.6907,4,140,253.5,0,1.0209
1721,277,14359,fp16,T,T,53,-606629612,0.36461,2.00908,5.5102,4,5,162.6,0,1.0014
128,162,5085,fp16,T,T,53,-606629621,0.09384,0.53504,5.7015,4,20,32.3,0,0.9986
4995,2737,283,fp16,T,T,53,-606629608,0.21311,0.53223,2.4974,4,19,277.1,0,1.0219
22183,916,1728,fp16,T,T,88,-606629609,0.73132,0.74054,1.0126,4,14,220.3,0,1.0055
258,1493,721,fp16,T,T,53,-606629613,0.02326,0.10671,4.5883,4,91,174.8,0,0.9999
2057,12434,796,fp16,T,T,88,-606629618,0.55908,2.31453,4.1399,4,5,224.3,0,1.0062
275,19775,573,fp16,T,T,53,-606629620,0.13362,0.54033,4.0438,4,19,334.8,0,1.0043
254,11817,9423,fp16,T,T,53,-606629608,0.59860,4.33327,7.2390,4,5,400.1,0,1.0096
502,504,814,fp16,T,T,88,-606629613,0.01759,0.01761,1.0012,4,416,150.7,0,1.0141
23124,252,917,fp16,T,T,53,-606629607,0.14899,0.15755,1.0575,4,62,444.2,0,1.0034
312,271,11702,fp16,T,T,53,-606629622,0.18958,1.46765,7.7416,4,7,73.8,0,1.0147
11282,7902,187,fp16,T,T,53,-606629618,1.18320,1.18713,1.0033,4,9,307.5,0,1.0120
246,2759,773,fp16,T,T,53,-606629612,0.02733,0.12033,4.4032,4,80,269.3,0,1.0046
472,2301,205,fp16,T,T,53,-606629606,0.01748,0.05370,3.0719,4,173,313.5,0,1.0044
15254,589,853,fp16,T,T,53,-606629615,0.20271,1.10057,5.4294,4,10,310.6,0,1.0048
203,494,365,fp16,T,T,53,-606629613,0.00968,0.04067,4.2014,4,187,94.0,0,1.0062
780,12256,4498,fp16,T,T,88,-606629615,0.93918,5.03536,5.3614,4,5,165.6,0,1.0042
7082,514,964,fp16,T,T,88,-606629607,0.10163,0.46521,4.5775,4,22,287.4,0,1.0105
3555,459,698,fp16,T,T,53,-606629614,0.05347,0.21016,3.9301,4,47,226.8,0,1.0108
19485,361,136,fp16,T,T,53,-606629621,0.09800,0.15585,1.5903,4,62,342.2,0,1.0127
2173,177,6180,fp16,T,T,53,-606629622,0.11740,0.78856,6.7166,4,13,260.5,0,1.0060
23804,559,1509,fp16,T,T,53,-606629607,0.44529,0.45097,1.0128,4,22,284.7,0,1.0160
5737,5060,191,fp16,T,T,53,-606629618,0.33370,0.80385,2.4089,4,13,360.3,0,1.0038
