M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain,nrot,reps,ach_gbs,cache_flag,clk_drift
4687,202,3963,fp16,T,T,22,-621291504,0.15528,0.16195,1.0430,4,55,273.9,0,1.0073
312,271,11702,fp16,T,T,22,-621291507,0.40753,0.41616,1.0212,4,24,34.3,0,0.9960
2454,207,745,fp16,T,T,22,-621291498,0.04203,0.04219,1.0039,4,201,142.7,0,0.9952
1346,842,2833,fp16,T,T,22,-621291509,0.11572,0.11626,1.0047,4,75,146.3,0,1.0127
11282,7902,187,fp16,T,T,22,-621291502,0.23571,0.30630,1.2995,4,33,1543.3,0,0.8706
24670,697,14129,fp16,T,T,22,-621291506,1.05985,1.07742,1.0166,4,10,741.2,0,0.8256
210,178,16546,fp16,T,T,22,-621291507,0.57082,0.58171,1.0191,4,18,22.8,0,0.9525
156,177,4601,fp16,T,T,22,-621291510,0.17300,0.17477,1.0102,4,55,18.4,0,0.9658
14166,232,3697,fp16,T,T,22,-621291502,0.15759,0.18566,1.1781,4,52,759.0,0,1.0192
246,2759,773,fp16,T,T,22,-621291500,0.04407,0.04416,1.0022,4,182,167.0,0,1.0048
472,2301,205,fp16,T,T,22,-621291498,0.02315,0.02343,1.0119,4,332,236.7,0,1.0109
2455,413,6140,fp16,T,T,22,-621291510,0.22864,0.23060,1.0086,4,40,171.8,0,1.0103
25342,711,4792,fp16,T,T,22,-621291506,0.38116,0.39153,1.0272,4,26,844.2,0,0.6988
728,6361,248,fp16,T,T,22,-621291504,0.02834,0.03563,1.2570,4,267,777.6,0,0.9878
1020,18926,26025,fp16,T,T,22,-621291510,1.93231,2.10639,1.0901,4,5,577.2,0,0.8783
1193,16653,484,fp16,T,T,22,-621291501,0.12176,0.14567,1.1963,4,68,794.5,0,0.6415
1024,267,5823,fp16,T,T,22,-621291505,0.20973,0.21516,1.0259,4,46,76.9,0,1.0402
8280,248,27509,fp16,T,T,22,-621291497,1.03210,1.03363,1.0015,4,10,462.6,0,1.0079
257,467,1150,fp16,T,T,22,-445,0.05111,0.05616,1.0987,4,165,42.0,0,1.1349
15254,589,853,fp16,T,T,22,-621291495,0.07785,0.07529,0.9671,4,113,808.8,0,0.8350
1200,3636,802,fp16,T,T,22,-621291497,0.04662,0.04743,1.0174,4,181,540.8,0,0.9995
8826,18061,764,fp16,T,T,22,-621291502,0.84855,0.89308,1.0525,4,12,799.8,0,0.6438
449,650,5004,fp16,T,T,22,-621291495,0.18853,0.18902,1.0026,4,50,64.5,0,0.9792
211,4095,31880,fp16,T,T,22,-621291495,1.16978,1.15984,0.9915,4,9,237.7,0,0.9947
22286,252,21620,fp16,T,T,22,-621291511,0.92497,0.95528,1.0328,4,11,1077.9,0,0.7836
504,177,475,fp16,T,T,22,-445,0.01839,0.03240,1.7614,4,283,54.6,0,0.9826
16426,150,372,fp16,T,T,22,-621291498,0.02906,0.03602,1.2396,4,253,763.6,0,1.0143
2476,621,11347,fp16,T,T,22,-621291502,0.43640,0.43639,1.0000,4,23,175.1,0,0.9979
7601,4198,674,fp16,T,T,22,-621291501,0.16250,0.19241,1.1841,4,47,883.4,0,0.6378
18399,29975,973,fp16,T,T,22,-621291506,2.90144,2.86901,0.9888,4,5,792.8,0,0.8396
7002,3543,228,fp16,T,T,22,-621291502,0.08479,0.12181,1.4366,4,82,1227.1,0,0.9923
17931,522,1460,fp16,T,T,22,-621291506,0.10324,0.10349,1.0024,4,74,884.5,0,0.6321
149,2143,1278,fp16,T,T,22,-445,0.06119,0.06237,1.0193,4,142,116.6,0,0.9882
6509,396,13276,fp16,T,T,22,-621291500,0.50455,0.50405,0.9990,4,19,383.8,0,1.0167
716,1512,2933,fp16,T,T,22,-621291504,0.11978,0.11931,0.9961,4,77,145.3,0,0.9915
2877,617,28628,fp16,T,T,22,-621291497,1.06928,1.06856,0.9993,4,10,193.7,0,0.9999
318,444,526,fp16,T,T,22,-445,0.01997,0.03389,1.6972,4,255,68.4,0,1.0090
24474,134,939,fp16,T,T,22,-621291504,0.05237,0.05959,1.1379,4,151,1132.9,0,0.9896
297,15254,163,fp16,T,T,22,-621291498,0.02545,0.02874,1.1291,4,307,911.3,0,1.0059
203,494,365,fp16,T,T,22,-445,0.01483,0.02798,1.8866,4,321,61.4,0,0.9823
443,1636,24285,fp16,T,T,22,-621291500,0.92110,0.91974,0.9985,4,11,112.8,0,1.0134
17056,7559,187,fp16,T,T,22,-621291502,0.32018,0.39961,1.2481,4,25,1639.4,0,0.8470
257,835,12264,fp16,T,T,22,-621291507,0.42520,0.43596,1.0253,4,23,65.0,0,0.9934
