M,N,K,dtype,opA,opB,nsol,best_sol,best_ms,def_ms,gain
256,5359,1540,fp32,N,T,612,-606618414,0.14832,0.17789,1.1994
11861,3137,4650,bf16,N,N,166,-606605311,2.85528,3.24181,1.1354
15597,565,15083,fp16,N,N,90,-606624246,2.58763,3.23944,1.2519
6822,548,1120,fp32,N,T,614,-606602202,0.23946,0.25114,1.0488
2405,2261,6363,fp16,T,N,245,-606603112,0.59168,0.67044,1.1331
4389,546,1366,bf16,N,T,62,-606623161,0.11293,0.44842,3.9708
1203,263,14921,bf16,T,N,247,-606605499,0.23632,1.78596,7.5573
7603,3657,23571,bf16,T,T,39,-606619916,11.25439,21.20696,1.8843
671,748,1216,fp32,T,T,82,-606620815,0.05971,0.08243,1.3805
349,486,345,fp32,N,T,612,-606618087,0.01379,0.01517,1.0998
4584,366,3548,fp16,T,N,249,-606603075,0.17859,0.46557,2.6069
363,6785,23574,bf16,T,N,238,-606605594,1.12308,2.97902,2.6526
540,310,659,fp32,T,T,82,-606620798,0.02445,0.03421,1.3992
10230,1611,399,fp32,T,T,82,-606620811,0.37325,0.40346,1.0809
512,7760,1975,bf16,N,N,398,-606605234,0.19024,0.20739,1.0902
6466,273,1664,bf16,N,N,174,-606605264,0.09123,0.13875,1.5209
15625,628,269,fp32,N,T,614,-606618355,0.16829,0.19421,1.1540
2295,12889,303,fp16,T,N,245,-606622955,0.29562,0.46352,1.5680
632,371,2325,fp32,T,T,82,-606620798,0.06150,0.12198,1.9833
257,14760,3455,fp16,N,T,229,-606627688,0.33130,0.33267,1.0042
3834,312,543,fp16,T,N,519,-606603059,0.02934,0.02902,0.9891
616,1381,932,fp32,T,N,519,-606603791,0.06080,0.07162,1.1779
332,443,1906,bf16,N,T,62,-606603225,0.02806,0.05392,1.9213
2489,6353,5546,fp16,T,N,245,-606622990,1.30052,1.34113,1.0312
286,3886,2280,fp16,N,T,68,-606627760,0.07482,0.29658,3.9641
689,318,3884,bf16,N,T,64,-606623205,0.06131,0.10394,1.6952
347,3811,304,fp32,N,T,612,-606618177,0.03622,0.04557,1.2579
14546,1885,1790,fp32,N,N,556,-606627767,2.58433,2.58379,0.9998
459,2183,322,fp16,N,T,62,-606604779,0.02426,0.02474,1.0198
13898,780,10660,fp16,T,N,382,-606603110,1.89412,2.41812,1.2766
1588,285,3393,fp16,T,T,53,-606629621,0.08883,0.48279,5.4348
752,4188,940,fp32,N,T,616,-606618421,0.18451,0.24685,1.3378
2783,4457,5206,fp16,T,T,53,-606629615,1.28593,8.14007,6.3301
19938,1976,36065,fp16,T,T,53,-606629617,47.64905,181.90408,3.8176
392,5711,29138,bf16,N,N,174,-606605243,1.46170,2.55589,1.7486
1255,5633,1518,bf16,T,N,231,-606605608,0.22474,0.62519,2.7819
2687,4725,22008,fp16,N,N,90,-606624185,4.64441,4.64626,1.0004
707,7413,10782,fp32,T,N,519,-606604043,3.10738,3.29365,1.0599
5232,5439,1446,bf16,N,T,57,-606603218,0.84263,1.51780,1.8013
4945,1711,29800,fp32,N,N,556,-606627979,12.72298,14.04075,1.1036
3693,2686,5739,fp32,T,T,82,-606620788,2.96267,3.03486,1.0244
5072,1261,22105,fp32,N,T,612,-606618152,7.51678,8.40142,1.1177
12030,13747,898,bf16,T,N,231,-606605573,2.48718,2.48302,0.9983
3420,12813,286,fp16,T,N,245,-606603069,0.45469,0.62970,1.3849
4291,743,39320,fp32,T,T,82,-606620808,6.92128,14.61944,2.1122
403,17506,1063,fp32,N,T,612,-606602014,0.43600,0.62052,1.4232
600,2974,1005,bf16,N,N,174,-606605264,0.05773,0.28435,4.9257
2516,5261,3721,bf16,N,T,57,-606603161,0.98922,0.98778,0.9985
2311,4333,6054,bf16,T,T,39,-606619931,1.25588,1.25869,1.0022
1710,590,998,bf16,N,T,62,-606603161,0.04400,0.04445,1.0102
7116,7484,265,bf16,N,T,57,-606623199,0.53879,0.92119,1.7097
1227,3175,20277,fp32,N,N,556,-606628014,4.27481,8.11022,1.8972
1042,659,399,fp32,T,N,519,-606608181,0.02608,0.02765,1.0601
1356,645,12167,fp16,N,N,103,-606624215,0.30115,0.58464,1.9413
1575,2735,6727,bf16,T,T,39,-606619924,0.59380,0.59952,1.0096
2296,3114,20648,bf16,N,T,57,-606603145,3.22427,6.09578,1.8906
4332,7600,1138,fp16,N,N,358,-606603427,0.69028,0.73434,1.0638
369,3750,828,bf16,T,T,39,-606619911,0.04864,0.05312,1.0921
19030,733,2235,fp32,N,T,612,-606601958,1.71761,1.76807,1.0294
16181,329,3178,fp32,T,N,519,-606624950,1.03271,1.09498,1.0603
7010,2211,1699,bf16,N,N,166,-606629868,0.54781,0.54810,1.0005
1826,18023,946,fp16,N,T,62,-606604827,0.69335,2.99864,4.3249
547,535,1885,fp32,T,N,519,-606603839,0.04957,0.06909,1.3938
4639,412,6104,fp16,N,N,224,-606624147,0.27175,0.30058,1.1061
12771,3642,623,fp16,T,N,245,-606603085,0.54080,0.64247,1.1880
811,2629,1546,bf16,N,N,174,-606605264,0.08566,0.12714,1.4841
581,424,24052,bf16,T,N,502,-606605481,0.15187,0.15078,0.9928
2914,393,7913,bf16,T,N,244,-606605596,0.21280,2.26878,10.6615
19178,17199,6674,bf16,N,N,166,-606605363,30.75210,40.28207,1.3099
1622,5385,4326,bf16,N,N,166,-606630008,0.70599,0.83943,1.1890
678,3718,11970,fp32,N,N,556,-606605086,1.71822,2.90408,1.6902
16271,14872,364,fp16,N,N,352,-606624251,2.14881,2.15368,1.0023
1147,560,33620,bf16,T,T,39,-606619899,0.82740,1.02282,1.2362
315,967,30657,fp32,N,N,556,-606605115,0.66461,0.85290,1.2833
7187,5380,6350,fp16,N,T,62,-606604822,5.90864,5.78755,0.9795
1874,8938,7737,bf16,N,T,57,-606603181,2.93266,15.61842,5.3257
602,968,7270,fp16,T,T,88,-606629613,0.18048,0.78298,4.3383
11188,5289,1784,bf16,N,N,166,-606605353,1.84446,2.10424,1.1408
2926,1869,20720,fp32,N,T,612,-606602203,5.87283,6.36042,1.0830
694,582,2190,bf16,T,T,39,-606619899,0.05805,0.05984,1.0309
1426,872,276,fp32,T,T,82,-606620821,0.03453,0.04234,1.2261
423,289,23812,bf16,T,N,248,-606630700,0.18918,1.24660,6.5893
4779,608,10179,fp16,N,N,364,-606624173,0.51981,0.70653,1.3592
970,893,1639,bf16,T,T,39,-606619903,0.06426,0.06934,1.0792
9680,420,4237,fp32,N,T,616,-606602209,0.97005,1.11450,1.1489
768,694,18350,fp16,T,T,88,-606629612,0.44163,1.94292,4.3994
2335,387,6867,fp16,N,T,68,-606627698,0.17827,0.72189,4.0494
320,6393,10564,bf16,T,T,39,-606619912,0.52903,0.57357,1.0842
722,566,20164,fp32,T,N,519,-606604028,0.56698,0.79572,1.4034
6363,1064,730,fp16,N,T,227,-606604791,0.13043,0.13120,1.0059
862,418,374,bf16,N,T,57,-606603153,0.01558,0.01517,0.9733
2828,10353,260,fp32,N,N,556,-606604877,0.44714,0.44682,0.9993
12098,269,1703,bf16,N,N,166,-606629917,0.17661,0.18070,1.0232
525,466,322,fp16,T,N,245,-606622898,0.01603,0.02582,1.6108
11040,1494,18388,bf16,T,T,39,-606619911,5.16419,7.57713,1.4672
6188,2785,9135,fp32,N,N,556,-606605131,8.03947,14.41947,1.7936
1070,356,3052,bf16,T,N,345,-606605498,0.05117,0.05117,1.0000
336,11665,4403,fp16,T,N,245,-606603076,0.33802,0.34506,1.0208
1550,2368,983,bf16,T,N,443,-606630829,0.08544,0.14256,1.6685
17689,305,1834,fp16,T,T,53,-606629608,0.26800,1.39012,5.1870
5919,18585,571,fp16,N,T,62,-606604827,1.59297,1.87563,1.1774
4249,11182,1071,fp16,N,N,92,-606624258,0.99658,1.06202,1.0657
1403,1238,2077,fp16,N,T,68,-606604870,0.10282,0.13760,1.3383
1071,1754,303,bf16,N,N,166,-606605209,0.03146,0.04157,1.3215
2042,813,3067,fp16,T,T,53,-606629614,0.17053,0.76826,4.5052
356,629,2178,bf16,T,T,39,-606619899,0.04317,0.05062,1.1727
3499,995,4159,fp32,T,T,82,-606620831,0.82234,1.09242,1.3284
1223,18021,1060,bf16,N,N,166,-606630008,0.50167,2.25544,4.4959
359,987,446,bf16,N,N,166,-606629829,0.01786,0.01795,1.0054
637,2316,1173,bf16,N,N,281,-606605187,0.05747,0.05622,0.9783
5918,2729,899,fp16,T,N,245,-606603091,0.27459,0.28509,1.0382
621,18779,32671,bf16,N,N,166,-606605350,6.93351,6.99453,1.0088
284,311,5337,fp16,T,T,53,-606629621,0.09232,0.52349,5.6704
6790,1056,26118,bf16,T,N,441,-606630849,2.92856,4.29017,1.4649
1114,561,12061,fp32,N,N,556,-606605121,0.52189,0.58596,1.1228
1741,7710,616,fp32,T,T,82,-606620816,0.47751,0.50170,1.0507
540,503,390,fp32,N,T,612,-606602179,0.01546,0.02547,1.6480
2463,1689,9525,fp32,N,N,556,-606605115,2.25179,3.98728,1.7707
338,7103,1317,fp32,T,T,82,-606620820,0.21965,0.29328,1.3352
298,3529,2624,fp16,N,T,68,-606627668,0.07613,0.24567,3.2270
2707,573,6508,fp16,T,T,53,-606629614,0.33546,1.61265,4.8073
421,695,10478,bf16,N,N,176,-606629833,0.15965,0.19376,1.2137
465,4974,17445,fp32,N,N,556,-606628025,2.20728,3.61612,1.6383
392,3779,4076,fp32,N,N,556,-606628005,0.38039,0.45322,1.1915
15568,3976,354,fp32,T,N,539,-606603898,1.14820,1.22772,1.0693
357,2182,705,fp16,T,N,245,-606622954,0.03299,0.16461,4.9893
308,3576,8536,bf16,N,T,212,-606603233,0.22272,0.26819,1.2042
349,3537,3199,bf16,N,T,62,-606603181,0.15024,0.50845,3.3842
515,2742,315,bf16,T,T,39,-606619917,0.03101,0.03334,1.0753
16290,12603,19836,fp16,N,T,62,-606627760,141.37030,147.86307,1.0459
470,4917,2031,bf16,N,T,62,-606603218,0.12141,0.65424,5.3888
563,757,5439,fp32,T,T,82,-606620762,0.23770,0.34205,1.4390
288,846,1992,fp32,T,N,519,-606624898,0.04368,0.05360,1.2271
365,5354,36775,fp16,T,T,53,-606629618,1.99169,10.79842,5.4217
3847,13159,4795,fp32,N,N,556,-606627950,12.33360,22.30885,1.8088
1596,8817,10465,fp16,T,N,245,-606622952,2.23144,24.01971,10.7642
12064,2123,36390,fp16,T,N,245,-606622985,12.92880,14.55960,1.1261
4482,6090,3954,fp32,T,N,519,-606603960,5.52323,5.70451,1.0328
3538,432,19401,bf16,T,N,476,-606630729,0.59904,0.82586,1.3786
8116,11883,1612,bf16,T,N,231,-606605580,2.36424,2.48056,1.0492
14147,1563,2395,fp16,T,T,53,-606629619,1.06250,6.50256,6.1200
5717,654,23040,fp32,T,N,519,-606604051,4.91247,9.54427,1.9429
11681,1568,3822,fp16,T,N,513,-606603110,1.04897,1.12282,1.0704
503,5911,30843,fp32,T,T,82,-606620806,5.28595,9.98216,1.8884
14735,16178,2978,fp16,N,T,62,-606604822,12.11962,12.11478,0.9996
15678,383,27806,fp32,N,T,612,-606618439,8.69285,9.60824,1.1053
10914,7508,1419,fp32,T,N,525,-606624875,5.91693,5.99741,1.0136
17151,1004,385,fp16,T,T,53,-606629618,0.21994,0.85924,3.9067
409,5404,256,fp32,T,T,82,-606620814,0.04874,0.07299,1.4977
686,690,402,fp16,N,T,62,-606604779,0.02109,0.02042,0.9681
